11747	Дисциплина знакомит со строением и функциями пищеварительной системы, основными нутриентами пищи, их физиологической ролью и влиянием на здоровье человека. В ходе освоения дисциплины у студента формируются знания в области физиологии обмена веществ и энергии, структурируется информация о биохимических превращениях макронутриентов пищи. Рассматриваемый курс на примере актуальных научных исследований демонстрирует взаимосвязь питания и здоровья человека, механизмы возникновения и профилактики алиментарно-зависимых заболеваний.Дисциплина «Физиология питания» в наглядной и доступной форме дает знания и практические навыки, применимые не только в исследовательской и профессиональной деятельности обучающихся, но и в повседневной жизни для осознанного выстраивания здоровых пищевых привычек. Это, в свою очередь, способствует профилактике целого ряда заболеваний, возникающих в результате нарушения пищевого поведения и обмена веществ.Знания, полученные в ходе освоения дисциплины «Физиология питания», помогут студентам применять научно обоснованные подходы к созданию специализированных и функциональных продуктов питания в рамках изучаемой специализации.
6699	В дисциплине рассматриваются вопросы: понятие и классификация инноваций в пищевой промышленности; изучение основных тенденций и перспективных направлений производства новых видов пищевых продуктов, совершенствование и оптимизация действующих технологических процессов на базе системного подхода к анализу свойств сырья, технологического процесса и требований стандарта к качеству готовой продукции; новые виды сырья и инновационные пищевые ингредиенты; нанотехнологии в пищевой промышленности; инновационная упаковка для пищевой продукции; аналоги, заменители и имитации пищевых продуктов; органические  и конфессиональные продукты питания; генно-инженерно-модифицированные организмы в пищевых продуктах; пищевая продукция синтетической биологии.
15974	Рассматриваются химический состав пищи, его полноценности и безопасность; приводятся основные первращения макро- и микронутриентов в технологическом потоке, ракционирование и модификации компонентов питания; пищевые и биологические активные добавки; медико-биологические требования к безопасноти продуктов питания. Рассматриваются основы рационального питания.
67	Целями освоения дисциплины "Проектирование и реализация баз данных " являются изучение и практическое освоение методов создания баз данных (БД) и общих принципов их функционирования, теоретических и прикладных вопросов применения современных систем управления базами данных (СУБД) и автоматизированных информационных систем (АИС). После освоения языка SQL студент станет квалифицированным пользователем реляционных баз данных. Изучив основы языка SQL, студент получит навыки работы программиста, занимающегося реализацией прикладной логики АИС, которые основаны на базах данных.
3689	Рассматриваются химический состав пищи, его полноценности и безопасность; приводятся основные первращения макро- и микронутриентов в технологическом потоке, ракционирование и модификации компонентов питания; пищевые и биологические активные добавки; медико-биологические требования к безопасноти продуктов питания. Рассматриваются основы рационального питания.
4720	Совершенствует и реализует новые экспериментальные методы, подходы и алгоритмы системного анализа как составляющей системного подхода к решению задач в области ПИАПП и биотехнологии. Выполнение студентом итоговых заданий позволяет судить о приобретении им компетенций в области методов формализованного представления си-стем, а также системного синтеза как метода принятия решений в сложных системах. Может демонстрировать приобретенные компетенции в примерах использования методов системного подхода в вероятностных и стохастических задачах.
17711	Защита ВКР- обязательная процедура, завершающая процесс освоения программы студентами.
4126	В данном курсе студенты изучат основные понятия, теоретические основы и основные подходы к имитационного моделирования беспилотных транспортных средств. Ознакомятся и научтатся использовать существующие инструментальные средства.
11498	The objectives of mastering the discipline "Theory of Inventive Problem Solving" are the development of skills to use the tools of the theory of inventive problem solving (TRIZ) when searching for solutions to practical and professional problems and consciously generate ideas for improving and improving technical systems used and created at machine-building enterprises.
16316	В данном курсе студенты изучат основные классы шифров и их свойства, а также получат основные сведения о системах шифрования с открытым ключом.
16392	"В результате освоения курса студенты получат представление об основных методах алгебры, смогут использовать и проверять алгебраические соотношения в прикладных математических задачах, ориентироваться в основных алгебраических структурах и видеть связи между ними. Узнают о свойствах 
объектов основных алгебраических структур, выработают навык обращения с объектами линейного пространства (точки, прямые, плоскости, квадратичные кривые и поверхности) научатся 
использовать линейные преобразования и исследовать структуру пространств на которых они действуют.
Также слушатели получат представление о базовых понятиях аналитической геометрии – векторе, прямой, плоскости, кривой 2 порядка, поверхности 2 порядка, аффинном преобразовании, познакомятся с их свойствами и научатся применять эти свойства при решении задач."
3737	В дисциплине рассматриваются состав и характеристика основных нормативных документов, регламентирующих качество и безопасность пищевой продукции, в том числе на мясной основе. Практическая часть включает разработку Технических условий и Технологических инструкций для пищевой продукции на мясной основе.
14336	"Learning this course will provide knowledge of quality indicators and safety criteria for food additives used in the food industry.
This course will provide an overview of the composition, properties and purpose of modern food additives, their classification and coding.
After completing this course, the students will be able to use food additives in food technology in accordance with hygiene regulations."
3751	В дисциплине рассматриваются состав и характеристика основных нормативных документов, регламентирующих качество и безопасность пищевой продукции, в том числе на рыбной основе. Практическая часть включает разработку Технических условий и Технологических инструкций для пищевой продукции на рыбной основе.
7556	"В ходе освоения данной дисциплиы, студенты познакомятся с основными законами и понятиями в области экологии, изучат структуру биосферы и экосистем, взаимоотношения организма и среды. Также изучат влияние человека на окружающую среду и методы минимизации этого влиния.

Кроме того, студенты познакомятся с основами экономики природопользования, инженерными и организационными мероприятиями, предотвращающими загрязнение окружающей среды."
4311	Технология обработки материалов посвящена вопросам эффективности и целесообразности современных   процессов получения и  обработки материалов. Лекционный курс может проходить в смешанном формате, давая  представление об основных способах получения заготовок из конструкционных материалов и их обработки. Лабораторные занятия возможны в смешанном формате. Студенты ознакомятся с методами рационального выбора материала и способа его обработки для получения деталей оборудования различного назначения.
7222	Материаловедение - область знаний, изучающая поведение материалов на всех этапах его жизненного цикла с учетом изменений его структуры и свойств под действием различных воздействий, в т. ч. эксплуатационных. Лекционный курс может проходить в смешанном формате, давая современное представление о взаимосвязях между составом, внутренним строением и свойствами материалов. Практические занятия возможны в смешанном формате с использованием виртуальных лабораторных работ. Студенты получат представление о методиках оценки свойств материалов в различных условиях, ознакомятся с технологиями управления структурой и свойств материалов различного назначения.
11674	Основное назначение Зеленой экономики - гармонизация отношений человека и природы, что приобретает особую значимость в связи с бурной урбанизацией, развитием городов, тенденцией переселения большинства населения планеты в города. В результате изучения дисциплины студенты познакомятся с концепциями, методами, моделями экологической экономики, экономики замкнутого цикла, получат навыки применения многокритериальным методов к оценке устойчивого развития городов
12491	В дисциплине «Методология исследования аппаратов баромембранных технологий» описывается сущность,  назначение и теоретические основы баромембранных процессов, а также аппараты и расчеты технологических систем их проведения.
20055	This course is devoted to the current state of rapidly developing areas of nanotechnology, material science, biophysics and others. It discusses the modern techniques of nano- and microparticle synthesis and their stabilization via polymer coating. Moreover, the methods of nano- and microparticles characterization such as electron and optical microscopy, dynamic light scattering, laser Doppler anemometry and others will be presented. As a major part of this course, application of different discussed materials in biology, medicine, optics etc. will be reviewed. Additionally, the general introduction in a “Lab-on-a-chip” concept will be explained
16314	1. Анализ и формулирование потребностей ОГВ в качестве основания для развития ИС. Оценка степени зрелости управленческих процессов в ИТ. 2. Анализ ИТ инфраструктуры. Экспертиза защищённости.3.Требования ГОСТов по разделу «Информационные технологии» при развитии государственных информационных систем. Рабочие документы и рекомендации. Единая система программной документации.  4. Описание ИС. Технические характеристики выполняемых работ. Требования к развитию ИС. Отчетные документы. 5. Описание архитектурных подходов к развитию. Роль свободнораспространяемого ПО.6. Основные принципы размещения государственного заказа на развитие государственной ИС. 7. Формы и механизмы методологического и организационного обеспечения управления развитием в организации-заказчике, планирование и контроль, внедрение и развитие информационной системы планирования и мониторинга проекта, разрешение конфликтов и противоречий.8. Анализ причин неэффективного исполнения проектов по развитию ИС. Управление рисками, требованиями, изменениями. 9. Конфигурационное управление. Планирование, отслеживание и контроль за проектом.10. Разработка рабочей документации.  Подготовка объекта автоматизации к вводу в действие.11. Проведение пусконаладочных работ и подготовка персонала.12. Исключительные и неисключительные права на объекты интеллектуальной собственности (программы для ЭВМ и базы данных). Регистрация прав. Передача прав. 13. Реестры и регистры государственных информационных систем в РФ и в субъектах РФ.14. Формирование требований к дальнейшему развитию государственных ИС.
14842	"Рассмотрены основные понятия и постулаты экономической теории, экономические законы и функции, дискуссии по проблемам экономики. Представлены все основные экономические школы и концепции. Отражен опыт развития рыночных отношений в России.

Для ОП 27.03.05 Управление технологическими инновациями 2020-2021 гг."
15776	Студенты получат знания по основным подходам к анализу бизнес-процессов на предприятии. Изучат принципы имитационного моделирования и функционально-стоимостного анализа.
18600	The main purpose of the discipline is to form and expand students' competencies in the field of modern management systems based on international standards ISO 9000 and 22000.During the implementation of the discipline, students will learn modern means of quality management and food safety, as well as learn to apply tools and methods in the development, implementation and improvement of integrated management systems in the enterprise. In addition, students will learn actions to improve the efficiency of the enterprise.
2972	"В данном курсе обучающиеся получат первичное представление о свойствах информации, и причинах необходимость защиты информации в современных технологиях обработки информации, узнают об организация и структура службы защиты информации, её месте и роли в системе защиты информации. 
Также, студенты узнают основы программирования безопасности., основы криптографии, узнают основы теории помехоустойчивого кодирования, получат представление о задачах вирусологии, каналах связи, терминальном и сетевом оборудовании, стратегии и общих принципах защиты информации.
Кроме того, узнают о современных языках программирования и их роль в обеспечении информационной безопасности, технологиях идентификации интернет-пользователей при расследовании инцидентов и методах машинного обучения, документационном обеспечении информационной безопасности"
14015	В данном курсе рассматриваются основные понятия комбинаторики, бинарные отношения на множествах, формируется представление о ч.у.м., л.у.м., элементах ч.у.м. по отношению порядка, решетках. Разбираются основные классы алгебраических структур - группы, кольца, поля Галуа. Обучающиеся знакомятся с нечеткими подмножествами и метрическим подходом к оценке нечеткости множеств.
3633	Студенты познакомятся с современными методами исследования материалов, получат представление об принципах работы основных представителей методов оптического, спектрального, дифракционного и термического анализа и разовьют навыки работы на приборах термического, термомеханического и спектрального анализа.
20067	Materials science is a course that studies the patterns that determine the structure and properties of materials depending on their composition and processing conditions. The purpose of the course is to give the basics of materials science, the principles of choosing structural materials, the technology of their production and processing; to instill skills of practical determination of physical and mechanical properties of materials and directed impact on them; to expand the scientific and technical horizons of students. Objectives of the lectures: to acquaint students with the current state of the science of the structure and properties of metallic and non-metallic materials, methods of production and processing; to teach students to navigate the variety of modern structural materials, to know their classification and labeling, as well as the main trends in the creation of materials of the future based on the achievements of scientific and technological progress
6836	В курсе рассмотрены современное состояние и перспективы использования возобновляемых источников энергии (ВИЭ), их энергетические, экономические и экологические характеристики. Также рассматриваются вопросы возможных экологических последствий использования возобновляемых источников энергии в процессе эксплуатации и их производства.
6938	На этой дисциплине студенты получат базовые знания в проведении исследований в научной коммуникации, узнают про качественные и количественные методы исследования.
16414	В процессе обучения студенты знакомятся с дискретными компонентами электроники и со схемотехникой аналоговых и цифровых устройств на базе дискретных компонентов
3259	Курс посвящен основным аналитическим методам математической физики и является естественным продолжением курсов общей физики и высшей математики, требуя достаточно высокого уровня подготовки. Курс ориентирован на обучение студентов технических специальностей навыкам проведения математических расчетов для нужд научных исследований и инженерных разработок
10523	При изучении данной дисциплины студенты узнают предмет и задачи курса метрологии и стандартизации, ознакомятся с системой физических величин и их единиц, ознакомятся с классификацией погрешностей, правилами округления результатов измерений, причинами возникновения систематических и случайных погрешностей. Также они узнают о прямых многократных измерениях, форме распределения результатов измерений, о методах и средствах измерений и классах точности средств измерений.
4114	"В данном курсе студенты получат представление о жизненном цикле программного обеспечения, моделях жизненного цикла ПО, требованиях к программной системе, узнают методологии проектирования программных продуктов, технологии быстрой разработки программного обеспечения,     
изучат объектно-ориентированное проектирование программной системы, средства информационной поддержки программных проектов и изделий (CALS-технологии), ознакомятся с принципами тестирования,  отладки, сборки и документирования программных систем, научатся оценивать качество программного обеспечения, основы внедрения и сопровождения программных продуктов."
20090	The aim of the course is to introduce students to performing calculations on NVIDIA GPUs to achieve high performance scientific calculations. In the course, students will master the basics of numerical calculations on GPUs, master code programming for NVIDIA GPUs using CuPy, Numba and PyCUDA in the Python programming language, and master the principles and patterns of building parallel algorithms. At the end of the course, students will be able to apply the acquired skills to speed up Python code
14453	В курсе будут изучены основные аспекты экономики предприятия,  формы организации производства, вопросы формирования себестоимости продукции и оценки эффективности деятельности предприятия. Кроме того, будут рассмотрены важнейшие понятия инновационной деятельности факторы, влияющие на инновационную деятельность и управление ими особенности создания продуктовых инноваций в современных экономических условиях
4714	Изучение процессов переноса в многофазных средах. Расчет и конструирование кожухотрубных струйно-инжекционных аппаратов для выращивания биомассы с высокой концентрацией. Расчет и конструирование петлевых аппаратов. Дисциплина направлена на современные тенденции в области повышения производительности ферментационного оборудования и технологии аэробного культивирования одноклеточных микроорганизмов.
12583	В рамках дисциплины рассматриваются стратегии управления интеллектуальной собственностью, которые формируются и применяются для работы с инновационными проектами в пищевой промышленности и общественном питании. На практике представлены примеры успешной работы с объектами интеллектуальной собственности и ситуации, повлекшие за собой негативные последствия финансового, правового и репутационного характера.
20215	В курсе изучаются основы молекулярной биологии
21171	В рамках дисциплины " Радиофотоника" изучаются виды, компонентная база, устройство, скорости передачи данных, ВОЛС, основы радиотехники и СВЧ. В рамках курса обучающиеся узнают о различных методах аналоговой оптической модуляции, внешней модуляции интенсивности интенсивности и фазы, мощных фотоприемниках и тенденции развития радиофотоники.
